ID_Transaction,ID_Client,Date,Nature,Montant,Canal,Agence
901362,1233,2025-06-01,Crédit,341002,Web,Cocody
901363,1261,2025-06-01,Crédit,106605,GAB,Yopougon
901364,1253,2025-06-01,Crédit,55633,Web,Yopougon
901365,1166,2025-06-01,Crédit,339053,GAB,Cocody
901366,1022,2025-06-01,Débit,456451,Mobile,Yopougon
901367,1051,2025-06-01,Crédit,303624,GAB,Plateau
901368,1148,2025-06-01,Crédit,515274,Web,Cocody
901369,1087,2025-06-01,Crédit,277031,Agence,Cocody
901370,1143,2025-06-01,Débit,105638,GAB,Cocody
901371,1015,2025-06-01,Débit,571052,GAB,Plateau
901372,1251,2025-06-01,Débit,392491,GAB,Yopougon
901373,1293,2025-06-01,Crédit,772651,Web,Cocody
901374,1233,2025-06-01,Crédit,119939,Agence,Bouaké
901375,1222,2025-06-01,Crédit,280834,Agence,Cocody
901376,1143,2025-06-01,Débit,375903,Agence,Cocody
901377,1039,2025-06-01,Crédit,169340,Mobile,Yopougon
901378,1233,2025-06-01,Débit,746143,Mobile,Plateau
901379,1222,2025-06-01,Débit,744354,Mobile,Cocody
901380,1286,2025-06-01,Débit,670318,Agence,Cocody
901381,1071,2025-06-01,Crédit,235906,GAB,Yopougon
901382,1241,2025-06-01,Débit,513042,GAB,Bouaké
901383,1145,2025-06-01,Débit,213218,Agence,Cocody
901384,1002,2025-06-01,Crédit,75528,Web,Cocody
901385,1092,2025-06-01,Débit,443471,Mobile,Bouaké
901386,1299,2025-06-01,Débit,673692,Mobile,Bouaké
901387,1272,2025-06-01,Débit,319678,GAB,Yopougon
901388,1249,2025-06-01,Crédit,665631,Web,Yopougon
901389,1279,2025-06-01,Crédit,314767,Agence,Cocody
901390,1058,2025-06-01,Crédit,444976,Web,Yopougon
901391,1127,2025-06-01,Crédit,126445,GAB,Bouaké
901392,1164,2025-06-01,Débit,369462,Web,Cocody
901393,1248,2025-06-01,Crédit,635255,Web,Cocody
901394,1015,2025-06-01,Crédit,285938,GAB,Bouaké
901395,1032,2025-06-01,Crédit,279312,Mobile,Bouaké
901396,1201,2025-06-01,Crédit,450853,Web,Yopougon
901397,1028,2025-06-01,Crédit,514089,GAB,Yopougon
901398,1024,2025-06-01,Crédit,474380,Web,Cocody
901399,1294,2025-06-01,Débit,567050,GAB,Plateau
901400,1169,2025-06-01,Débit,639347,Agence,Plateau
901401,1195,2025-06-01,Débit,743963,Mobile,Yopougon
901402,1284,2025-06-01,Débit,691745,Agence,Cocody
901403,1186,2025-06-01,Débit,169618,Web,Cocody
901404,1149,2025-06-01,Débit,397041,Mobile,Bouaké
901405,1111,2025-06-01,Débit,19303,Agence,Plateau
901406,1270,2025-06-01,Débit,530860,Web,Bouaké
901407,1022,2025-06-01,Débit,301841,Mobile,Plateau
901408,1118,2025-06-01,Débit,40418,Mobile,Plateau
901409,1194,2025-06-01,Crédit,142566,Mobile,Plateau
901410,1040,2025-06-01,Débit,534016,Web,Plateau
901411,1008,2025-06-01,Débit,105198,Web,Cocody
901412,1160,2025-06-01,Crédit,450804,Agence,Yopougon
901413,1141,2025-06-01,Crédit,217511,Agence,Yopougon
901414,1296,2025-06-01,Crédit,399873,Mobile,Bouaké
901415,1048,2025-06-01,Débit,431068,Mobile,Bouaké
901416,1146,2025-06-01,Débit,405984,Agence,Bouaké
901417,1202,2025-06-01,Crédit,578132,Agence,Bouaké
901418,1115,2025-06-01,Débit,421650,GAB,Bouaké
901419,1190,2025-06-01,Crédit,595509,Agence,Yopougon
901420,1171,2025-06-01,Débit,665512,Agence,Plateau
901421,1288,2025-06-01,Débit,222770,Web,Cocody
901422,1043,2025-06-01,Débit,427780,Web,Cocody
901423,1031,2025-06-01,Crédit,269266,Web,Yopougon
901424,1173,2025-06-01,Débit,43283,Mobile,Bouaké
901425,1003,2025-06-01,Crédit,728934,GAB,Bouaké
901426,1280,2025-06-01,Crédit,333221,GAB,Yopougon
901427,1237,2025-06-01,Crédit,544420,Agence,Plateau
901428,1218,2025-06-01,Débit,398935,GAB,Plateau
901429,1083,2025-06-01,Débit,179270,GAB,Bouaké
901430,1059,2025-06-01,Débit,449787,Web,Cocody
901431,1269,2025-06-01,Crédit,151659,Web,Bouaké
901432,1005,2025-06-01,Crédit,128295,Web,Yopougon
901433,1139,2025-06-01,Crédit,649979,Mobile,Cocody
901434,1073,2025-06-01,Crédit,553668,GAB,Yopougon
901435,1266,2025-06-01,Crédit,500043,Web,Cocody
901436,1170,2025-06-01,Débit,177216,Web,Plateau
901437,1163,2025-06-01,Crédit,192931,GAB,Bouaké
901438,1035,2025-06-01,Débit,331988,GAB,Cocody
901439,1049,2025-06-01,Crédit,352115,Agence,Plateau
901440,1240,2025-06-01,Débit,75015,Mobile,Cocody
901441,1177,2025-06-01,Débit,206998,Mobile,Yopougon
901442,1219,2025-06-01,Crédit,390115,Web,Yopougon
901443,1288,2025-06-01,Débit,86239,GAB,Plateau
901444,1111,2025-06-01,Crédit,191987,Mobile,Plateau
901445,1065,2025-06-01,Crédit,351198,Mobile,Bouaké
901446,1108,2025-06-01,Débit,7800,GAB,Cocody
901447,1047,2025-06-01,Débit,155295,GAB,Bouaké
901448,1001,2025-06-01,Crédit,86566,Agence,Cocody
901449,1262,2025-06-01,Crédit,451070,Web,Yopougon
901450,1155,2025-06-01,Débit,257468,Web,Bouaké
901451,1198,2025-06-01,Crédit,377235,Mobile,Yopougon
901452,1272,2025-06-01,Débit,639787,GAB,Cocody
901453,1143,2025-06-01,Débit,463482,Web,Bouaké
901454,1129,2025-06-01,Débit,590005,Web,Yopougon
901455,1092,2025-06-01,Débit,388450,Web,Yopougon
901456,1218,2025-06-01,Débit,651944,GAB,Bouaké
901457,1192,2025-06-01,Débit,788945,Agence,Cocody
901458,1227,2025-06-01,Crédit,556553,GAB,Plateau
901459,1159,2025-06-01,Crédit,103679,Mobile,Yopougon
901460,1258,2025-06-01,Débit,641249,Mobile,Plateau
901461,1141,2025-06-01,Crédit,422641,Agence,Yopougon
901462,1141,2025-06-01,Débit,604975,Agence,Bouaké
901463,1233,2025-06-01,Crédit,187212,Web,Plateau
901464,1020,2025-06-01,Crédit,35237,GAB,Cocody
901465,1068,2025-06-01,Débit,444953,Agence,Plateau
901466,1228,2025-06-01,Débit,334500,Agence,Yopougon
901467,1100,2025-06-01,Débit,353824,Mobile,Cocody
901468,1188,2025-06-01,Débit,701773,Web,Bouaké
901469,1032,2025-06-01,Débit,207312,GAB,Yopougon
901470,1043,2025-06-01,Débit,469937,Agence,Yopougon
901471,1102,2025-06-01,Crédit,186370,Agence,Yopougon
901472,1141,2025-06-01,Crédit,128432,Mobile,Bouaké
901473,1291,2025-06-01,Débit,598692,Web,Plateau
901474,1060,2025-06-01,Débit,196366,Agence,Cocody
901475,1163,2025-06-01,Débit,182561,Agence,Cocody
901476,1192,2025-06-01,Crédit,90222,GAB,Yopougon
901477,1098,2025-06-01,Débit,330569,Agence,Bouaké
901478,1147,2025-06-01,Débit,297514,GAB,Yopougon
901479,1212,2025-06-01,Débit,202389,Mobile,Cocody
901480,1091,2025-06-01,Crédit,276952,Web,Yopougon
901481,1048,2025-06-01,Crédit,377405,Mobile,Yopougon
901482,1268,2025-06-01,Crédit,666679,GAB,Plateau
901483,1300,2025-06-01,Crédit,168267,GAB,Bouaké
901484,1178,2025-06-01,Crédit,222523,Mobile,Yopougon
901485,1047,2025-06-01,Débit,275756,GAB,Bouaké
901486,1134,2025-06-01,Débit,125898,GAB,Bouaké
901487,1072,2025-06-01,Crédit,620326,Mobile,Yopougon
901488,1289,2025-06-01,Crédit,695282,Agence,Yopougon
901489,1054,2025-06-01,Crédit,13281,GAB,Bouaké
901490,1244,2025-06-01,Crédit,358026,Agence,Cocody
901491,1184,2025-06-01,Crédit,175651,Web,Cocody
901492,1012,2025-06-01,Crédit,651564,Web,Bouaké
901493,1205,2025-06-01,Crédit,260421,Mobile,Yopougon
901494,1173,2025-06-01,Crédit,716517,Web,Yopougon
901495,1021,2025-06-01,Débit,536586,Agence,Bouaké
901496,1219,2025-06-01,Crédit,610540,Web,Plateau
901497,1084,2025-06-01,Débit,320183,GAB,Cocody
901498,1067,2025-06-01,Crédit,61413,Agence,Yopougon
901499,1073,2025-06-01,Crédit,485995,Web,Cocody
901500,1236,2025-06-01,Débit,695601,GAB,Cocody
901501,1089,2025-06-01,Crédit,327465,Agence,Cocody
901502,1121,2025-06-01,Débit,462754,Agence,Cocody
901503,1079,2025-06-01,Crédit,10184,Web,Cocody
901504,1177,2025-06-01,Débit,498670,Web,Cocody
901505,1242,2025-06-01,Crédit,490998,GAB,Plateau
901506,1199,2025-06-01,Débit,338821,GAB,Bouaké
901507,1168,2025-06-01,Crédit,712526,Web,Bouaké
901508,1274,2025-06-01,Débit,368716,Web,Plateau
901509,1114,2025-06-01,Débit,251580,Mobile,Yopougon
901510,1175,2025-06-01,Débit,645225,Web,Plateau
901511,1118,2025-06-01,Débit,529235,GAB,Plateau
901512,1109,2025-06-01,Crédit,461550,Agence,Yopougon
901513,1197,2025-06-01,Débit,451390,GAB,Yopougon
901514,1160,2025-06-01,Crédit,713074,Web,Plateau
901515,1134,2025-06-01,Crédit,193238,GAB,Bouaké
901516,1265,2025-06-01,Débit,492506,Agence,Yopougon
901517,1052,2025-06-01,Crédit,17818,GAB,Yopougon
901518,1066,2025-06-01,Crédit,724636,Web,Plateau
901519,1249,2025-06-01,Crédit,447978,Agence,Yopougon
901520,1218,2025-06-01,Crédit,783111,Agence,Bouaké
901521,1258,2025-06-01,Crédit,501550,Mobile,Yopougon
901522,1058,2025-06-01,Débit,449664,Web,Plateau
901523,1077,2025-06-01,Débit,358491,Mobile,Cocody
901524,1264,2025-06-01,Crédit,461013,Agence,Bouaké
901525,1145,2025-06-01,Débit,132455,Web,Bouaké
901526,1188,2025-06-01,Débit,633441,Mobile,Yopougon
901527,1218,2025-06-01,Crédit,712784,Mobile,Plateau
901528,1278,2025-06-01,Crédit,192410,Mobile,Yopougon
901529,1214,2025-06-01,Débit,473472,Mobile,Yopougon
901530,1019,2025-06-01,Débit,379597,Agence,Bouaké
901531,1128,2025-06-01,Débit,93129,Agence,Cocody
901532,1075,2025-06-01,Crédit,457041,Mobile,Yopougon
901533,1235,2025-06-01,Débit,773278,Web,Plateau
901534,1040,2025-06-01,Crédit,395904,Agence,Cocody
901535,1052,2025-06-01,Crédit,542533,Agence,Yopougon
901536,1155,2025-06-01,Crédit,425205,Agence,Cocody
901537,1132,2025-06-01,Débit,459489,Agence,Cocody
901538,1293,2025-06-01,Crédit,322929,GAB,Plateau
901539,1192,2025-06-01,Crédit,230663,Web,Yopougon
901540,1096,2025-06-01,Crédit,530927,Agence,Bouaké
901541,1093,2025-06-01,Crédit,290925,Agence,Bouaké
901542,1107,2025-06-01,Débit,439451,GAB,Yopougon
901543,1137,2025-06-01,Crédit,633180,Mobile,Plateau
901544,1114,2025-06-01,Débit,23950,Mobile,Cocody
901545,1033,2025-06-01,Crédit,768535,Web,Bouaké
901546,1169,2025-06-01,Crédit,503705,Agence,Yopougon
901547,1175,2025-06-01,Crédit,368191,Web,Cocody
901548,1237,2025-06-01,Crédit,225869,GAB,Bouaké
901549,1131,2025-06-01,Crédit,38833,Agence,Bouaké
901550,1288,2025-06-01,Crédit,92128,GAB,Yopougon
901551,1156,2025-06-01,Crédit,792331,Mobile,Bouaké
901552,1240,2025-06-01,Débit,168473,GAB,Yopougon
901553,1290,2025-06-01,Crédit,440571,Agence,Yopougon
901554,1285,2025-06-01,Crédit,251120,Web,Cocody
901555,1194,2025-06-01,Débit,106690,Web,Cocody
901556,1109,2025-06-01,Débit,603469,Mobile,Cocody
901557,1082,2025-06-01,Crédit,581790,Web,Yopougon
901558,1112,2025-06-01,Crédit,633357,Mobile,Yopougon
901559,1186,2025-06-01,Débit,701500,Mobile,Bouaké
901560,1116,2025-06-01,Crédit,523870,Web,Yopougon
901561,1231,2025-06-01,Débit,191255,Web,Yopougon
901562,1002,2025-06-01,Crédit,491561,GAB,Plateau
901563,1197,2025-06-01,Crédit,443587,Web,Cocody
901564,1015,2025-06-01,Débit,150303,Agence,Bouaké
901565,1012,2025-06-01,Crédit,644434,GAB,Cocody
901566,1292,2025-06-01,Crédit,722606,Agence,Yopougon
901567,1012,2025-06-01,Crédit,583874,GAB,Cocody
901568,1235,2025-06-01,Crédit,763183,GAB,Cocody
901569,1242,2025-06-01,Débit,343400,GAB,Yopougon
901570,1034,2025-06-01,Débit,222062,Web,Bouaké
901571,1126,2025-06-01,Crédit,258633,GAB,Bouaké
901572,1257,2025-06-01,Débit,638347,Mobile,Cocody
901573,1126,2025-06-01,Crédit,762120,Agence,Plateau
901574,1017,2025-06-01,Crédit,550015,Web,Bouaké
901575,1037,2025-06-01,Crédit,277660,Agence,Plateau
901576,1225,2025-06-01,Crédit,766299,Agence,Yopougon
901577,1204,2025-06-01,Débit,386024,Web,Bouaké
901578,1220,2025-06-01,Débit,113656,GAB,Yopougon
901579,1297,2025-06-01,Débit,762065,GAB,Yopougon
901580,1212,2025-06-01,Crédit,153845,GAB,Bouaké
901581,1108,2025-06-01,Crédit,106843,Mobile,Plateau
901582,1235,2025-06-01,Crédit,794056,GAB,Yopougon
901583,1176,2025-06-01,Crédit,727672,Web,Yopougon
901584,1231,2025-06-01,Crédit,600833,Mobile,Plateau
901585,1072,2025-06-01,Débit,552125,Mobile,Plateau
901586,1114,2025-06-01,Crédit,595913,Mobile,Yopougon
901587,1158,2025-06-01,Débit,600213,Mobile,Bouaké
901588,1226,2025-06-01,Crédit,166943,GAB,Cocody
901589,1150,2025-06-01,Crédit,274804,GAB,Plateau
901590,1109,2025-06-01,Crédit,160570,Agence,Yopougon
901591,1187,2025-06-01,Crédit,505143,GAB,Yopougon
901592,1080,2025-06-01,Crédit,553759,Mobile,Bouaké
901593,1249,2025-06-01,Débit,555750,Web,Cocody
901594,1248,2025-06-01,Crédit,19923,Agence,Yopougon
901595,1116,2025-06-01,Crédit,221456,GAB,Cocody
901596,1143,2025-06-01,Débit,686570,GAB,Yopougon
901597,1256,2025-06-01,Crédit,602067,Agence,Cocody
901598,1104,2025-06-01,Crédit,701510,Agence,Bouaké
901599,1051,2025-06-01,Crédit,537064,Agence,Yopougon
901600,1284,2025-06-01,Débit,63693,Web,Cocody
901601,1126,2025-06-01,Crédit,780354,GAB,Cocody
901602,1117,2025-06-01,Crédit,191049,Agence,Yopougon
901603,1283,2025-06-01,Crédit,100797,GAB,Plateau
901604,1068,2025-06-01,Crédit,68821,GAB,Cocody
901605,1125,2025-06-01,Crédit,491823,Agence,Plateau
901606,1164,2025-06-01,Débit,210967,Web,Plateau
901607,1227,2025-06-01,Débit,504159,GAB,Plateau
901608,1278,2025-06-01,Débit,632356,Web,Yopougon
901609,1292,2025-06-01,Débit,614970,Web,Plateau
901610,1227,2025-06-01,Débit,622545,Web,Plateau
901611,1129,2025-06-01,Crédit,635565,Mobile,Bouaké
901612,1091,2025-06-01,Crédit,536935,Web,Yopougon
901613,1154,2025-06-01,Crédit,563041,GAB,Yopougon
901614,1141,2025-06-01,Crédit,661326,Web,Plateau
901615,1094,2025-06-01,Crédit,11833,Mobile,Bouaké
901616,1254,2025-06-01,Débit,192480,Agence,Bouaké
901617,1156,2025-06-01,Débit,469727,Mobile,Cocody
901618,1100,2025-06-01,Débit,248062,GAB,Yopougon
901619,1257,2025-06-01,Crédit,340560,Web,Plateau
901620,1154,2025-06-01,Débit,603745,GAB,Yopougon
901621,1081,2025-06-01,Débit,420487,GAB,Cocody
901622,1081,2025-06-01,Crédit,546554,Web,Bouaké
901623,1138,2025-06-01,Débit,280623,Web,Yopougon
901624,1190,2025-06-01,Débit,326107,Mobile,Yopougon
901625,1162,2025-06-01,Crédit,327979,Web,Bouaké
901626,1214,2025-06-01,Débit,428709,Agence,Bouaké
901627,1182,2025-06-01,Débit,484083,Mobile,Plateau
901628,1104,2025-06-01,Débit,699214,Mobile,Yopougon
901629,1192,2025-06-01,Débit,342479,Web,Bouaké
901630,1167,2025-06-01,Débit,230422,Web,Yopougon
901631,1055,2025-06-01,Débit,259948,GAB,Yopougon
901632,1246,2025-06-01,Crédit,53234,Web,Bouaké
901633,1128,2025-06-01,Crédit,641176,Web,Plateau
901634,1052,2025-06-01,Débit,675699,Mobile,Yopougon
901635,1276,2025-06-01,Crédit,464406,Mobile,Plateau
901636,1242,2025-06-01,Débit,791249,Agence,Yopougon
901637,1212,2025-06-01,Débit,162726,Mobile,Cocody
901638,1288,2025-06-01,Débit,464550,GAB,Yopougon
901639,1294,2025-06-01,Crédit,588715,Mobile,Plateau
901640,1072,2025-06-01,Débit,738218,Mobile,Yopougon
901641,1229,2025-06-01,Débit,198084,Mobile,Bouaké
901642,1117,2025-06-01,Crédit,384798,Mobile,Cocody
901643,1133,2025-06-01,Crédit,637938,Agence,Cocody
901644,1062,2025-06-01,Crédit,453088,Web,Bouaké
901645,1025,2025-06-01,Débit,542145,Mobile,Plateau
901646,1290,2025-06-01,Crédit,38642,Mobile,Bouaké
901647,1145,2025-06-01,Crédit,670189,Agence,Plateau
901648,1290,2025-06-01,Débit,590410,Agence,Cocody
901649,1263,2025-06-01,Débit,606804,Web,Cocody
901650,1038,2025-06-01,Crédit,295313,Web,Bouaké
901651,1078,2025-06-01,Crédit,81573,GAB,Yopougon
901652,1233,2025-06-01,Crédit,27527,Web,Yopougon
901653,1004,2025-06-01,Crédit,24788,Agence,Cocody
901654,1166,2025-06-01,Crédit,162805,Mobile,Cocody
901655,1300,2025-06-01,Crédit,563224,Web,Cocody
901656,1295,2025-06-01,Crédit,754631,GAB,Cocody
901657,1076,2025-06-01,Débit,328466,GAB,Plateau
901658,1014,2025-06-01,Débit,138508,Mobile,Plateau
901659,1168,2025-06-01,Crédit,246281,GAB,Cocody
901660,1156,2025-06-01,Débit,449893,Mobile,Cocody
901661,1112,2025-06-01,Crédit,33622,GAB,Bouaké
901662,1064,2025-06-01,Crédit,31658,Web,Cocody
901663,1195,2025-06-01,Débit,473516,Web,Bouaké
901664,1102,2025-06-01,Débit,403988,Agence,Plateau
901665,1090,2025-06-01,Débit,175795,GAB,Plateau
901666,1251,2025-06-01,Crédit,791099,Mobile,Bouaké
901667,1098,2025-06-01,Débit,100201,Mobile,Bouaké
901668,1131,2025-06-01,Débit,484150,Agence,Plateau
901669,1195,2025-06-01,Crédit,424753,Agence,Yopougon
901670,1185,2025-06-01,Crédit,73477,Web,Yopougon
901671,1118,2025-06-01,Débit,687028,Web,Bouaké
901672,1009,2025-06-01,Crédit,770071,Mobile,Plateau
901673,1073,2025-06-01,Débit,190973,Agence,Cocody
901674,1266,2025-06-01,Débit,152031,Web,Plateau
901675,1032,2025-06-01,Débit,780788,Mobile,Yopougon
901676,1213,2025-06-01,Débit,444604,GAB,Cocody
901677,1266,2025-06-01,Débit,783008,GAB,Yopougon
901678,1057,2025-06-01,Débit,36436,Web,Cocody
901679,1157,2025-06-01,Crédit,660687,Mobile,Yopougon
901680,1165,2025-06-01,Débit,32084,Mobile,Plateau
901681,1241,2025-06-01,Débit,775651,GAB,Bouaké
901682,1024,2025-06-01,Crédit,632580,GAB,Cocody
901683,1052,2025-06-01,Débit,370603,GAB,Plateau
901684,1215,2025-06-01,Débit,122871,Web,Bouaké
901685,1213,2025-06-01,Crédit,145934,Agence,Yopougon
901686,1244,2025-06-01,Crédit,274338,GAB,Yopougon
901687,1277,2025-06-01,Crédit,648416,Agence,Bouaké
901688,1253,2025-06-01,Débit,136945,GAB,Cocody
901689,1074,2025-06-01,Débit,696231,Agence,Plateau
901690,1207,2025-06-01,Crédit,649889,Agence,Cocody
901691,1116,2025-06-01,Crédit,198595,Mobile,Yopougon
901692,1237,2025-06-01,Crédit,143104,Mobile,Bouaké
901693,1192,2025-06-01,Débit,612511,Agence,Bouaké
901694,1025,2025-06-01,Débit,196021,Agence,Cocody
901695,1018,2025-06-01,Débit,174748,Web,Yopougon
901696,1006,2025-06-01,Crédit,512348,Mobile,Cocody
901697,1296,2025-06-01,Crédit,479065,GAB,Bouaké
901698,1135,2025-06-01,Crédit,128542,Mobile,Yopougon
901699,1173,2025-06-01,Débit,272685,Mobile,Bouaké
901700,1282,2025-06-01,Crédit,700466,Agence,Yopougon
901701,1266,2025-06-01,Crédit,71183,Mobile,Bouaké
901702,1014,2025-06-01,Débit,104178,GAB,Bouaké
901703,1057,2025-06-01,Débit,582204,Mobile,Cocody
901704,1178,2025-06-01,Crédit,479548,Web,Plateau
901705,1259,2025-06-01,Débit,421869,GAB,Cocody
901706,1114,2025-06-01,Débit,213328,Mobile,Cocody
901707,1289,2025-06-01,Débit,564054,Mobile,Cocody
901708,1272,2025-06-01,Débit,397662,GAB,Plateau
901709,1085,2025-06-01,Débit,792589,GAB,Bouaké
901710,1104,2025-06-01,Crédit,56288,Web,Yopougon
901711,1200,2025-06-01,Crédit,504694,Web,Yopougon
901712,1070,2025-06-01,Crédit,5370,Agence,Yopougon
901713,1285,2025-06-01,Crédit,223895,Agence,Plateau
901714,1211,2025-06-01,Débit,155776,Web,Cocody
901715,1125,2025-06-01,Crédit,172188,Web,Bouaké
901716,1100,2025-06-01,Débit,372428,Agence,Cocody
901717,1142,2025-06-01,Débit,425940,Agence,Cocody
901718,1106,2025-06-01,Crédit,154326,Mobile,Yopougon
901719,1006,2025-06-01,Débit,550909,Mobile,Plateau
901720,1242,2025-06-01,Débit,697502,Web,Yopougon
901721,1064,2025-06-01,Crédit,166141,Agence,Yopougon
901722,1140,2025-06-01,Débit,405033,Mobile,Plateau
901723,1239,2025-06-01,Crédit,618394,GAB,Bouaké
901724,1150,2025-06-01,Débit,553236,Agence,Plateau
901725,1186,2025-06-01,Débit,702209,Web,Bouaké
901726,1216,2025-06-01,Débit,674054,Agence,Yopougon
901727,1142,2025-06-01,Crédit,676366,Mobile,Bouaké
901728,1129,2025-06-01,Crédit,92129,Agence,Plateau
901729,1249,2025-06-01,Débit,619239,Web,Cocody
901730,1223,2025-06-01,Crédit,114015,Web,Bouaké
901731,1266,2025-06-01,Crédit,49146,Agence,Plateau
901732,1295,2025-06-01,Débit,128179,GAB,Yopougon
901733,1298,2025-06-01,Crédit,417871,Agence,Yopougon
901734,1226,2025-06-01,Crédit,606195,Agence,Bouaké
901735,1222,2025-06-01,Débit,231533,GAB,Plateau
901736,1169,2025-06-01,Débit,311474,Web,Plateau
901737,1234,2025-06-01,Crédit,381007,Mobile,Yopougon
901738,1128,2025-06-01,Crédit,472672,Agence,Yopougon
901739,1235,2025-06-01,Crédit,173393,GAB,Yopougon
901740,1206,2025-06-01,Crédit,185415,Web,Plateau
901741,1171,2025-06-01,Crédit,651345,GAB,Yopougon
901742,1157,2025-06-01,Débit,762009,Agence,Bouaké
901743,1161,2025-06-01,Crédit,675538,GAB,Bouaké
901744,1104,2025-06-01,Crédit,746758,Web,Yopougon
901745,1173,2025-06-01,Crédit,384021,GAB,Cocody
901746,1166,2025-06-01,Débit,121895,GAB,Yopougon
901747,1260,2025-06-01,Crédit,798531,GAB,Bouaké
901748,1039,2025-06-01,Débit,102898,Agence,Bouaké
901749,1135,2025-06-01,Débit,755663,Mobile,Yopougon
901750,1204,2025-06-01,Débit,408953,Agence,Yopougon
901751,1292,2025-06-01,Débit,344566,GAB,Bouaké
901752,1021,2025-06-01,Débit,579606,GAB,Yopougon
901753,1014,2025-06-01,Crédit,240372,GAB,Cocody
901754,1116,2025-06-01,Crédit,684367,GAB,Cocody
901755,1007,2025-06-01,Crédit,260517,Agence,Bouaké
901756,1225,2025-06-01,Crédit,588346,GAB,Bouaké
901757,1096,2025-06-01,Crédit,662724,Web,Yopougon
901758,1187,2025-06-01,Crédit,457266,Mobile,Yopougon
901759,1121,2025-06-01,Crédit,571618,Mobile,Plateau
901760,1069,2025-06-01,Crédit,741556,GAB,Cocody
901761,1050,2025-06-01,Crédit,566365,Mobile,Plateau
901762,1117,2025-06-01,Crédit,757420,GAB,Bouaké
901763,1138,2025-06-01,Débit,487595,Web,Bouaké
901764,1224,2025-06-01,Débit,184664,Agence,Bouaké
901765,1287,2025-06-01,Débit,369488,Web,Cocody
901766,1033,2025-06-01,Crédit,73590,Mobile,Yopougon
901767,1015,2025-06-01,Crédit,456758,GAB,Bouaké
901768,1111,2025-06-01,Crédit,329875,Mobile,Yopougon
901769,1120,2025-06-01,Crédit,156239,Mobile,Plateau
901770,1028,2025-06-01,Crédit,620983,Agence,Plateau
901771,1033,2025-06-01,Crédit,770859,GAB,Cocody
901772,1128,2025-06-01,Débit,195041,Agence,Bouaké
901773,1062,2025-06-01,Crédit,98434,Agence,Bouaké
901774,1294,2025-06-01,Crédit,432372,Web,Bouaké
901775,1071,2025-06-01,Crédit,196878,Agence,Yopougon
901776,1182,2025-06-01,Débit,746618,Web,Yopougon
901777,1256,2025-06-01,Débit,198531,Mobile,Bouaké
901778,1103,2025-06-01,Débit,373260,Agence,Yopougon
901779,1232,2025-06-01,Débit,554314,Mobile,Plateau
901780,1032,2025-06-01,Débit,720873,Mobile,Plateau
901781,1087,2025-06-01,Débit,559823,Agence,Plateau
